build,subfeature,playtime,fps,date
liveday_4,One,1439,54.567753,2023-02-22 10:04:43.346
liveday_4,Two,2078,58.08951,2023-02-22 11:16:52.299
liveday_4,One,833,51.2331,2023-02-22 08:34:04.453
liveday_4,One,1814,27.13277,2023-02-22 11:03:55.569
liveday_4,Four,1270,52.766697,2023-02-22 09:28:49.919
liveday_4,Two,962,15.62266,2023-02-22 08:47:34.463
liveday_4,Four,1959,11.627906,2023-02-22 11:12:40.09
liveday_4,Two,2071,55.848267,2023-02-22 11:16:45.555
liveday_4,One,1436,50.295868,2023-02-22 10:04:40.095
liveday_4,Four,1959,55.24346,2023-02-22 11:12:32.206
liveday_4,Three,1780,47.97601,2023-02-22 10:59:30.005
liveday_4,Three,1119,54.100388,2023-02-22 09:06:06.671
liveday_4,One,807,44.100185,2023-02-22 08:30:22.222
liveday_26,Three,1644,52.976162,2023-03-30 05:15:18.874
main_914,One,4670,29.119667,2023-04-11 05:34:14.405
main_914,Three,5546,18.07602,2023-04-11 05:50:36.692
main_914,Three,4102,27.290531,2023-04-11 05:23:36.685
liveday_4,One,180,55.754303,2023-02-22 05:57:24.487
liveday_4,One,159,49.43254,2023-02-22 05:52:19.951
liveday_13,Five,546,40.3781,2023-03-09 10:55:29.935
liveday_13,Three,236,16.94743,2023-03-09 10:04:42.254
liveday_13,Five,331,13.68822,2023-03-09 10:35:42.29
main_914,One,8401,54.613953,2023-04-11 06:58:52.23
is_86,Three,4741,51.733845,2023-01-13 08:21:07.779
is_86,Two,5096,52.14523,2023-01-13 08:32:47.786
is_86,Two,6876,54.74711,2023-01-13 09:25:46.631
is_86,Four,5309,53.826027,2023-01-13 08:47:58.857
is_86,One,5725,55.80479,2023-01-13 08:57:49.914
is_86,Three,6550,54.360653,2023-01-13 09:17:03.343
is_84,Two,1554,59.78452,2023-01-11 11:48:59.964
is_84,Four,1368,59.47263,2023-01-11 06:43:56.644
is_84,One,1337,59.575516,2023-01-11 06:34:42.253
is_84,Three,1458,59.497932,2023-01-11 09:06:39.956
is_84,Four,1522,59.504646,2023-01-11 11:37:45.591
is_84,Two,1399,59.51335,2023-01-11 08:49:21.111
is_84,One,1490,59.313118,2023-01-11 11:21:44.451
is_78,One,317,59.55145,2023-01-03 06:21:32.295
is_78,Three,346,59.391872,2023-01-03 06:36:19.936
is_86,Three,1080,59.734394,2023-01-18 05:58:42.272
is_86,One,937,58.41923,2023-01-18 05:10:07.78
is_86,Four,1137,59.54468,2023-01-18 06:13:28.853
is_86,Two,1230,59.63325,2023-01-18 06:51:50.045
is_86,Three,847,59.44362,2023-01-18 04:43:25.581
is_86,Four,787,59.426838,2023-01-18 04:21:30.09
is_86,One,817,59.68567,2023-01-18 04:32:48.848
is_86,Four,1021,59.208515,2023-01-18 05:36:47.708
is_86,Three,1198,59.55338,2023-01-18 06:42:23.337
is_86,Two,877,59.411144,2023-01-18 04:49:32.203
is_86,Three,967,59.530983,2023-01-18 05:20:55.54
is_86,Two,997,59.121696,2023-01-18 05:28:14.48
is_86,Two,1111,59.214294,2023-01-18 06:05:20.024
is_86,One,1167,59.490303,2023-01-18 06:26:19.956
is_86,Four,1258,59.51879,2023-01-18 07:00:03.397
is_86,Four,907,58.97233,2023-01-18 04:59:02.294
is_86,One,1050,59.568447,2023-01-18 05:47:53.377
liveday_4,Four,111,59.690422,2023-02-21 06:04:19.932
liveday_4,One,79,59.909016,2023-02-21 05:48:16.603
liveday_4,Four,111,59.791386,2023-02-21 06:07:27.712
liveday_4,One,79,59.821957,2023-02-21 05:53:20.081
liveday_14,Four,15520,23.683182,2023-03-10 11:29:46.623
liveday_14,One,13071,27.491423,2023-03-10 10:47:04.491
liveday_14,One,15995,21.643482,2023-03-10 11:35:32.232
liveday_14,One,14938,28.61702,2023-03-10 11:18:55.585
liveday_14,Three,13016,28.93833,2023-03-10 10:35:44.446
liveday_14,One,16480,10.010761,2023-03-10 11:44:45.546
liveday_14,One,14311,45.472694,2023-03-10 11:08:51.137
main_847,One,193,29.545717,2023-03-01 11:27:17.773
main_847,Four,97,39.378567,2023-03-01 09:02:31.14
main_847,One,193,44.09146,2023-03-01 10:33:45.588
main_847,Four,97,44.11017,2023-03-01 08:54:21.103
main_847,One,65,52.973175,2023-03-01 08:34:16.665
main_847,One,193,50.61003,2023-03-01 11:01:03.36
main_847,One,193,29.335165,2023-03-01 10:48:04.434
main_847,One,193,29.375969,2023-03-01 11:14:27.739
is_78,Three,1119,52.85807,2023-01-03 06:41:29.912
is_78,Two,534,48.632496,2023-01-03 06:24:40.089
main_904,Five,1669,59.931034,2023-04-05 09:18:12.241
main_904,Seven,2406,59.924835,2023-04-05 09:23:14.476
main_904,Five,2794,59.93134,2023-04-05 09:31:01.142
main_904,Five,791,59.8862,2023-04-05 08:50:06.665
liveday_8,Two,3001,17.115948,2023-02-28 10:47:45.544
liveday_8,Two,3232,38.447037,2023-02-28 11:05:54.456
liveday_8,Three,2851,53.93106,2023-02-28 10:27:49.948
liveday_8,Two,3344,53.665936,2023-02-28 11:09:54.464
main_825,Three,255,33.67426,2023-02-15 11:35:29.911
main_825,Three,160,47.56791,2023-02-15 10:15:54.404
main_825,Three,65,56.89172,2023-02-15 08:54:17.743
main_825,Three,33,49.175163,2023-02-15 08:34:44.498
main_825,Three,96,47.774307,2023-02-15 09:10:14.402
main_825,Three,129,54.19405,2023-02-15 09:26:49.952
main_825,Three,193,32.18949,2023-02-15 10:34:40.016
main_825,Three,225,55.95376,2023-02-15 11:09:35.586
main_825,Three,1352,59.971844,2023-02-14 10:26:22.206
main_825,Three,1384,59.94562,2023-02-14 10:36:35.562
main_825,Three,1321,59.911602,2023-02-14 10:16:57.773
main_825,Three,1163,59.871387,2023-02-14 08:34:23.369
main_825,Three,1227,59.89665,2023-02-14 09:02:39.953
main_825,Three,1291,59.8195,2023-02-14 10:04:59.981
main_825,Three,1259,59.958935,2023-02-14 09:31:08.832
main_825,Three,1195,59.942455,2023-02-14 08:52:09.996
main_825,Three,1130,58.83928,2023-02-14 08:16:52.204
is_86,Four,47,59.136654,2023-01-17 05:17:27.718
is_84,Four,396,59.253807,2023-01-09 09:14:15.513
is_84,One,550,59.629856,2023-01-09 10:42:34.487
is_84,Two,113,59.50504,2023-01-09 06:08:15.535
is_84,Three,334,59.553898,2023-01-09 08:50:45.563
is_84,One,176,59.51744,2023-01-09 06:31:42.202
is_84,Four,145,59.417484,2023-01-09 06:21:44.401
is_84,Three,81,59.57225,2023-01-09 05:56:36.638
is_84,Three,208,59.660236,2023-01-09 06:50:41.106
is_84,Four,520,59.546745,2023-01-09 10:30:59.91
is_84,Four,642,59.12892,2023-01-09 11:22:01.101
is_84,One,428,59.714664,2023-01-09 09:28:23.375
is_84,Two,366,59.511623,2023-01-09 09:01:55.576
is_84,Two,490,59.35386,2023-01-09 10:16:56.6
is_84,Three,582,59.63609,2023-01-09 10:57:23.335
is_84,Two,612,59.407,2023-01-09 11:09:31.115
is_84,Four,271,59.24768,2023-01-09 08:23:32.23
is_84,One,303,59.6944,2023-01-09 08:36:02.284
is_84,Two,239,59.13461,2023-01-09 07:03:06.622
is_84,Three,458,59.41908,2023-01-09 10:05:56.65
is_86,Four,8744,51.601376,2023-01-13 11:11:26.61
is_86,Three,7645,53.164005,2023-01-13 10:32:56.61
is_86,One,6999,55.09178,2023-01-13 10:04:50.072
is_86,Three,9313,49.237217,2023-01-13 11:28:00.058
is_86,One,9774,18.947067,2023-01-13 11:47:55.534
is_86,Two,7946,53.62987,2023-01-13 10:45:20.061
is_86,One,8448,56.636665,2023-01-13 10:58:53.355
is_86,Two,9582,54.711536,2023-01-13 11:34:47.764
is_86,Four,7078,51.91278,2023-01-13 10:16:51.15
main_917,Three,1425,38.586662,2023-04-14 05:35:01.112
liveday_21,Four,8452,36.008026,2023-03-24 10:16:10.077
liveday_21,Seven,8238,20.577383,2023-03-24 10:12:15.508
liveday_10,One,1179,10.176145,2023-03-06 11:52:39.903
liveday_10,Two,1226,10.27452,2023-03-06 11:59:34.428
main_914,Five,659,29.72102,2023-04-11 04:12:06.646
is_79,One,93,58.487736,2023-01-04 05:33:20.084
main_918,Three,3738,53.32269,2023-04-17 06:00:30.068
main_918,Four,4709,55.723495,2023-04-17 06:17:43.306
main_918,Four,4594,50.156338,2023-04-17 06:15:48.862
main_904,One,2173,24.669292,2023-04-06 05:19:43.394
liveday_14,Four,12236,10.169942,2023-03-10 10:16:13.372
is_86,Four,1129,59.551388,2023-01-18 06:13:27.713
is_86,One,795,59.64811,2023-01-18 04:32:46.673
is_86,Two,1224,59.522575,2023-01-18 06:51:49.9
is_86,Two,1098,59.478386,2023-01-18 06:05:18.813
is_86,Two,855,59.26351,2023-01-18 04:49:30.01
is_86,One,1036,59.451794,2023-01-18 05:47:52.218
is_86,Four,765,59.524654,2023-01-18 04:21:29.992
is_86,One,1160,59.74754,2023-01-18 06:26:18.819
is_86,One,915,59.659306,2023-01-18 05:10:06.666
is_86,Three,1192,59.514076,2023-01-18 06:42:21.13
is_86,Four,1005,59.383915,2023-01-18 05:36:45.599
is_86,Three,1066,59.727917,2023-01-18 05:58:41.18
is_86,Three,825,59.574646,2023-01-18 04:43:24.452
is_86,Four,1256,59.57224,2023-01-18 07:00:02.299
is_86,Three,945,59.625896,2023-01-18 05:20:54.418
is_86,Two,975,59.41542,2023-01-18 05:28:13.301
is_86,Four,885,59.530144,2023-01-18 04:59:01.192
main_825,Three,33,55.795998,2023-02-16 04:23:06.695
main_825,Three,81,57.40176,2023-02-16 04:36:09.933
main_825,Three,139,58.611923,2023-02-16 04:50:47.706
liveday_21,Five,8302,43.353374,2023-03-20 08:26:05.529
liveday_21,One,16629,49.400333,2023-03-20 10:50:39.917
liveday_21,One,8748,15.06024,2023-03-20 08:35:14.445
liveday_21,Three,8354,39.309685,2023-03-20 08:27:50.068
liveday_21,Four,9317,43.499676,2023-03-20 08:45:15.574
liveday_21,Five,17900,26.067263,2023-03-20 11:15:42.261
liveday_21,Two,9951,41.6104,2023-03-20 08:56:56.694
liveday_21,One,15887,27.21791,2023-03-20 10:37:09.93
liveday_21,Three,17242,31.272549,2023-03-20 11:01:56.699
liveday_8,Four,1833,46.721836,2023-02-28 08:31:59.996
liveday_21,Three,2483,58.510635,2023-03-24 09:30:01.188
liveday_21,Three,5590,54.843224,2023-03-24 10:23:19.952
liveday_21,Four,673,44.78305,2023-03-24 08:56:14.455
liveday_21,Three,2247,56.108765,2023-03-24 09:24:42.2
liveday_21,Four,5223,51.1097,2023-03-24 10:16:10.064
liveday_21,One,1362,57.388866,2023-03-24 09:08:48.871
liveday_21,One,5753,41.37648,2023-03-24 10:27:11.103
main_904,Four,16609,35.618904,2023-04-06 10:57:31.184
main_904,One,13504,10.386514,2023-04-06 10:00:38.843
main_904,Four,16294,45.212696,2023-04-06 10:52:16.654
main_904,Five,15457,49.301968,2023-04-06 10:37:02.286
main_904,Five,15874,44.93082,2023-04-06 10:44:18.894
main_904,Two,17596,35.75805,2023-04-06 11:15:21.168
main_904,One,11834,50.271194,2023-04-06 09:31:55.536
main_904,Two,14272,17.733568,2023-04-06 10:15:00.022
main_904,Five,15350,53.883835,2023-04-06 10:34:58.854
main_904,One,13798,53.636406,2023-04-06 10:06:00.009
main_904,Five,17115,52.31952,2023-04-06 11:06:17.773
liveday_4,Three,954,59.92574,2023-02-22 11:33:30.089
liveday_4,Two,922,59.8142,2023-02-22 11:09:40.092
liveday_4,Two,923,59.856243,2023-02-22 11:18:09.921
is_86,One,48,59.723236,2023-01-12 08:16:36.632
liveday_8,Two,169,59.748894,2023-03-02 05:54:14.476
is_86,Four,321,59.505936,2023-01-12 08:52:18.896
is_86,One,343,59.598457,2023-01-12 09:05:21.154
is_86,One,708,59.717533,2023-01-12 11:34:57.75
is_86,Two,739,59.72605,2023-01-12 11:41:54.411
is_86,One,584,59.528923,2023-01-12 10:58:32.225
is_86,Three,533,59.44929,2023-01-12 10:37:22.266
is_86,One,471,59.650772,2023-01-12 10:13:02.232
is_86,Four,561,59.56959,2023-01-12 10:45:37.772
is_86,Three,645,59.409332,2023-01-12 11:13:45.557
is_86,Three,407,59.55965,2023-01-12 09:24:47.737
is_86,Two,615,59.556038,2023-01-12 11:04:45.51
is_86,Four,439,59.43952,2023-01-12 10:00:51.177
is_86,One,270,59.58062,2023-01-12 08:22:58.898
is_86,Two,503,59.434525,2023-01-12 10:20:50.038
is_86,Three,290,59.602165,2023-01-12 08:38:19.971
is_86,Two,375,59.436256,2023-01-12 09:12:27.78
is_86,Four,677,59.76425,2023-01-12 11:22:01.124
is_86,Two,238,59.210545,2023-01-12 08:20:46.629
is_80,Three,149,59.199394,2023-01-06 11:34:46.694
is_80,Four,118,58.296272,2023-01-06 11:22:53.343
is_80,Two,179,59.44122,2023-01-06 11:48:16.6
is_80,Two,55,59.3374,2023-01-06 11:03:25.511
is_80,One,87,57.360256,2023-01-06 11:14:29.914
main_775,One,284,45.46139,2023-01-10 04:28:10.076
main_775,Sic,1125,51.535347,2023-01-10 04:56:58.829
main_775,One,439,53.945595,2023-01-10 04:32:31.12
main_775,One,1408,25.957483,2023-01-10 05:13:23.33
main_775,One,666,36.05392,2023-01-10 04:40:02.297
main_775,Four,812,36.255527,2023-01-10 04:44:18.866
liveday_10,One,614,10.008891,2023-03-06 09:24:51.18
liveday_10,One,568,52.154484,2023-03-06 09:05:46.668
liveday_10,One,423,16.296827,2023-03-06 08:48:12.287
liveday_10,One,256,25.433243,2023-03-06 08:33:43.318
s00_14,NULL,21011,57.633553,2023-05-08 12:10:09.927
s00_14,NULL,21011,39.409412,2023-05-08 12:14:32.203
s00_14,NULL,17654,53.048126,2023-05-08 11:16:52.236
s00_14,NULL,268,58.51638,2023-05-08 06:08:01.155
s00_14,NULL,18831,57.592983,2023-05-08 11:36:56.606
s00_14,NULL,15259,22.661926,2023-05-08 10:29:36.621
s00_14,NULL,16822,10.285763,2023-05-08 10:54:56.638
s00_14,NULL,19523,57.57944,2023-05-08 11:50:18.863
s00_14,NULL,18232,58.583664,2023-05-08 11:30:18.818
s00_14,NULL,20118,57.953785,2023-05-08 11:55:23.341
s00_14,NULL,17654,57.42046,2023-05-08 11:18:14.409
liveday_10,Four,526,49.695843,2023-03-03 06:19:08.804
is_79,Three,403,59.683495,2023-01-03 11:20:49.987
is_79,Four,462,59.326763,2023-01-03 11:40:17.71
is_79,Four,311,59.43456,2023-01-03 10:36:36.662
is_79,Four,342,59.392982,2023-01-03 10:53:42.22
is_79,One,219,59.520405,2023-01-03 09:35:40.017
is_79,One,371,59.6675,2023-01-03 11:06:38.804
is_79,Two,156,59.186802,2023-01-03 09:13:37.712
is_79,Two,433,59.28605,2023-01-03 11:27:56.674
is_79,Three,249,59.540184,2023-01-03 10:12:29.905
is_79,Two,281,59.40822,2023-01-03 10:24:22.256
is_79,Four,189,59.379826,2023-01-03 09:24:57.768
liveday_4,Three,669,59.871334,2023-02-22 09:11:13.309
liveday_4,Two,605,59.80225,2023-02-22 08:36:29.97
liveday_4,Four,637,59.85398,2023-02-22 08:47:48.845
liveday_4,One,731,59.83438,2023-02-22 09:31:57.795
liveday_4,Two,859,59.869373,2023-02-22 10:30:45.525
liveday_4,Two,606,59.636044,2023-02-22 08:42:05.542
liveday_4,Two,447,59.75284,2023-02-22 06:31:54.467
liveday_4,One,482,59.871128,2023-02-22 06:40:43.366
liveday_4,Two,891,62.5,2023-02-22 10:57:09.995
liveday_4,One,543,59.91242,2023-02-22 08:21:15.589
liveday_4,Four,418,59.855434,2023-02-22 06:07:48.888
liveday_4,One,482,59.74999,2023-02-22 06:43:08.869
liveday_4,Four,417,59.87584,2023-02-22 06:13:05.519
liveday_4,One,573,56.414223,2023-02-22 08:25:51.138
liveday_4,Two,859,59.901638,2023-02-22 10:35:50.061
liveday_4,Three,512,59.910797,2023-02-22 06:57:16.606
liveday_4,One,779,59.872593,2023-02-22 10:09:55.589
liveday_4,One,779,59.90463,2023-02-22 10:13:37.749
liveday_4,Two,447,59.871117,2023-02-22 06:23:47.7
liveday_21,Three,1679,54.959785,2023-03-20 08:25:13.366
liveday_21,Three,1480,53.448277,2023-03-20 08:20:47.735
liveday_21,Three,1811,57.56733,2023-03-20 08:27:51.132
liveday_21,Three,1654,53.84615,2023-03-20 08:24:28.806
liveday_21,Three,1626,51.52225,2023-03-20 08:23:39.905
liveday_21,Three,1375,56.882,2023-03-20 08:18:39.93
s00_3,NULL,797,54.795357,2023-04-25 11:27:55.592
s00_3,NULL,559,52.226147,2023-04-25 11:23:57.733
main_918,Four,16699,56.850475,2023-04-18 04:25:19.943
liveday_4,Four,394,59.857403,2023-02-21 10:19:09.926
liveday_4,One,456,59.91242,2023-02-21 10:50:05.533
liveday_4,One,270,59.887836,2023-02-21 08:32:01.178
liveday_4,Three,175,59.916363,2023-02-21 06:51:07.714
liveday_4,Four,519,59.82795,2023-02-21 11:24:29.968
liveday_4,Two,363,59.74583,2023-02-21 09:14:30.046
liveday_4,One,456,59.9055,2023-02-21 10:47:40.029
liveday_4,Three,300,59.900017,2023-02-21 08:58:57.788
liveday_4,Three,425,59.881844,2023-02-21 10:36:19.921
liveday_4,Two,488,59.736477,2023-02-21 11:08:53.369
liveday_4,One,270,59.862175,2023-02-21 08:30:21.145
liveday_4,Four,395,59.89151,2023-02-21 10:13:41.101
liveday_4,Two,487,59.69745,2023-02-21 11:03:50.085
liveday_5,One,354,58.339798,2023-02-23 10:38:39.967
liveday_5,Two,417,29.975172,2023-02-23 11:10:13.363
liveday_5,Three,160,59.596367,2023-02-23 07:02:59.964
liveday_5,Two,290,29.971745,2023-02-23 09:19:51.172
liveday_5,One,354,56.393524,2023-02-23 10:43:44.415
liveday_5,Four,194,32.111706,2023-02-23 08:35:28.877
liveday_5,One,128,57.28447,2023-02-23 06:53:39.997
liveday_5,Four,225,51.161053,2023-02-23 08:44:31.122
liveday_5,One,95,49.96236,2023-02-23 06:35:39.927
liveday_5,Four,257,56.639748,2023-02-23 08:57:05.59
liveday_5,Two,290,29.921318,2023-02-23 09:15:54.418
liveday_5,Four,387,36.27199,2023-02-23 10:55:38.855
liveday_5,Four,386,50.423046,2023-02-23 11:00:54.405
liveday_5,Two,417,59.795666,2023-02-23 11:14:11.188
liveday_5,Four,226,58.373135,2023-02-23 08:48:37.798
liveday_5,Four,258,29.968637,2023-02-23 09:03:14.443
liveday_5,Three,322,46.175056,2023-02-23 10:27:01.132
liveday_5,One,95,58.79143,2023-02-23 06:40:44.436
liveday_5,Four,193,47.037064,2023-02-23 08:29:20.018
liveday_5,One,128,54.770107,2023-02-23 06:53:00.06
liveday_5,Two,65,49.64849,2023-02-23 06:22:03.399
liveday_5,Two,65,36.478325,2023-02-23 06:26:02.223
liveday_5,One,33,59.08489,2023-02-23 06:13:03.335
s00_13,NULL,5283,23.451824,2023-05-05 05:55:34.462
s00_13,NULL,7183,10.762603,2023-05-05 06:38:30.073
s00_13,NULL,5583,26.879587,2023-05-05 06:01:33.362
s00_13,NULL,5763,10.343867,2023-05-05 06:05:31.181
s00_13,NULL,6088,12.70722,2023-05-05 06:18:42.273
is_84,One,402,59.591175,2023-01-09 09:28:23.375
is_84,Four,616,59.557026,2023-01-09 11:22:00.013
is_84,One,526,59.58406,2023-01-09 10:42:35.508
is_84,Three,555,59.637085,2023-01-09 10:57:23.34
is_84,One,279,59.61496,2023-01-09 08:36:03.324
is_84,Four,249,59.046017,2023-01-09 08:23:32.268
is_84,Two,586,59.397354,2023-01-09 11:09:31.124
is_84,Three,433,59.273537,2023-01-09 10:05:56.653
is_84,Two,464,59.36838,2023-01-09 10:16:56.634
is_84,Four,494,59.291683,2023-01-09 10:30:58.881
is_84,Four,372,59.277637,2023-01-09 09:14:15.533
is_84,Three,309,59.586105,2023-01-09 08:50:45.596
is_84,Two,340,59.33579,2023-01-09 09:01:55.579
main_963,Three,NULL,39.285797,2023-05-18 05:56:57.741
liveday_4,One,2535,52.325584,2023-02-22 10:04:44.453
liveday_4,Three,3185,53.35628,2023-02-22 10:59:30.057
liveday_4,Four,2479,56.12272,2023-02-22 09:28:50.024
liveday_4,One,2535,56.08465,2023-02-22 10:04:42.205
liveday_4,One,3225,55.59807,2023-02-22 11:03:56.611
liveday_4,Four,3361,58.56351,2023-02-22 11:12:40.078
liveday_4,Two,3150,20.641886,2023-02-22 10:24:35.526
liveday_4,Two,3464,57.90836,2023-02-22 11:16:53.392
liveday_4,Three,3577,57.28431,2023-02-22 11:20:52.256
liveday_4,Two,3009,51.20168,2023-02-22 10:17:45.513
liveday_4,Two,3462,54.223152,2023-02-22 11:16:46.65
liveday_4,One,3226,58.5774,2023-02-22 11:03:57.757
liveday_4,Four,3354,56.31069,2023-02-22 11:12:32.237
liveday_4,One,3669,48.494682,2023-02-22 11:25:08.873
liveday_4,One,3670,57.51634,2023-02-22 11:25:10.018
liveday_4,Four,2278,55.989532,2023-02-22 09:22:10.075
liveday_8,Five,495,53.03026,2023-03-02 10:35:54.402
liveday_8,Five,623,13.139623,2023-03-02 10:49:13.399
main_825,Three,2275,22.169806,2023-02-15 05:58:04.414
main_825,Three,2962,49.109898,2023-02-15 06:36:03.337
main_825,Four,2043,54.276222,2023-02-15 05:43:58.837
main_825,Three,2637,10.562705,2023-02-15 06:24:08.819
main_825,Three,1749,52.13638,2023-02-15 05:32:45.524
main_825,Four,2062,12.832779,2023-02-15 05:46:43.384
main_825,Three,2577,43.847725,2023-02-15 06:09:55.52
main_916,Four,2840,54.229733,2023-04-13 06:54:27.736
main_916,Four,2282,54.271305,2023-04-13 06:44:05.578
main_916,Four,2191,53.895805,2023-04-13 06:42:35.514
main_916,Four,2916,55.151493,2023-04-13 06:55:43.351
main_916,Four,1390,43.464638,2023-04-13 06:28:14.407
main_916,Four,1251,46.273262,2023-04-13 06:25:54.466
liveday_21,Seven,963,35.055843,2023-03-24 05:17:49.97
liveday_21,Seven,4128,46.31159,2023-03-24 06:13:43.349
liveday_5,Three,1895,46.970768,2023-02-23 10:27:01.128
liveday_5,Two,2955,43.447594,2023-02-23 11:10:14.401
liveday_5,One,2266,27.8297,2023-02-23 10:43:44.495
liveday_5,One,2190,53.454895,2023-02-23 10:38:39.96
liveday_5,Four,2806,29.927647,2023-02-23 11:00:55.509
liveday_5,Two,2955,10.019192,2023-02-23 11:14:12.268
liveday_5,Four,2673,53.54577,2023-02-23 10:55:39.934
liveday_21,Three,20644,17.523153,2023-03-21 11:25:52.235
liveday_8,Four,2393,47.171093,2023-02-28 10:08:47.792
liveday_8,Two,2064,53.164577,2023-02-28 09:29:53.322
main_904,Three,6170,10.776104,2023-04-06 06:29:55.575
main_904,Three,5984,13.081665,2023-04-06 06:26:28.864
main_904,Seven,3935,21.160126,2023-04-06 05:51:57.712
main_847,Three,187,44.165997,2023-03-03 09:01:49.958
liveday_21,Five,6501,59.6518,2023-03-21 05:55:25.548
liveday_21,Three,7695,12.742837,2023-03-21 06:18:11.162
liveday_21,Three,7242,54.451103,2023-03-21 06:08:16.663
liveday_21,Five,5836,55.18913,2023-03-21 05:42:45.573
main_904,Four,1182,39.309677,2023-04-05 05:43:02.25
main_904,Four,1484,47.464104,2023-04-05 05:48:05.504
liveday_18,One,8909,45.50958,2023-03-16 07:02:41.135
liveday_4,Three,1095,34.49429,2023-02-21 06:19:52.216
liveday_4,Two,373,54.799847,2023-02-21 05:51:12.253
liveday_4,Two,720,54.079407,2023-02-21 05:57:57.799
liveday_16,Four,13125,56.149822,2023-03-14 10:57:32.264
liveday_16,Five,10201,51.773533,2023-03-14 08:47:06.601
liveday_16,Two,9263,49.072964,2023-03-14 08:28:38.854
liveday_16,Two,14611,52.570145,2023-03-14 11:23:33.387
liveday_16,Three,11175,55.499905,2023-03-14 09:09:01.133
liveday_16,Three,10776,34.04369,2023-03-14 08:57:45.566
liveday_16,Four,11632,27.414204,2023-03-14 09:17:01.103
liveday_8,Five,4376,54.60561,2023-03-01 06:37:55.558
liveday_8,Five,4073,51.354656,2023-03-01 06:30:09.976
main_921,Two,529,57.845512,2023-04-18 05:12:09.911
main_921,One,1035,54.057777,2023-04-18 05:20:56.692
liveday_4,Two,382,54.713768,2023-02-22 06:26:17.746
liveday_4,Two,348,54.995644,2023-02-22 06:19:18.891
liveday_26,Two,7499,51.287357,2023-03-31 06:22:38.834
liveday_26,Two,7499,55.14312,2023-03-31 06:29:29.971
liveday_26,One,8076,54.846832,2023-03-31 06:41:03.347
liveday_26,Two,23357,56.106113,2023-03-31 11:03:52.288
liveday_26,One,8076,54.69124,2023-03-31 06:39:02.298
liveday_26,One,22348,58.148052,2023-03-31 10:35:35.528
liveday_26,Three,2836,52.817154,2023-03-31 04:55:03.317
liveday_26,One,3849,54.538795,2023-03-31 05:24:36.696
liveday_26,Three,6302,55.88688,2023-03-31 06:09:12.202
liveday_26,Four,5804,53.932083,2023-03-31 05:53:22.239
liveday_26,Two,1012,52.66887,2023-03-31 04:22:13.374
liveday_26,Four,23075,57.626186,2023-03-31 10:52:19.988
liveday_26,Four,15473,52.793156,2023-03-31 08:41:50.059
liveday_26,One,3768,10.077584,2023-03-31 05:14:45.57
liveday_26,Two,1464,53.74539,2023-03-31 04:29:47.705
liveday_26,Four,2023,53.22316,2023-03-31 04:40:18.869
liveday_26,Two,23954,57.24587,2023-03-31 11:10:31.126
liveday_26,Four,5804,53.970455,2023-03-31 05:57:18.803
liveday_26,Four,22477,56.766983,2023-03-31 10:46:12.205
liveday_26,Four,15473,55.269085,2023-03-31 08:44:48.816
liveday_26,Three,17649,54.01412,2023-03-31 09:19:42.294
liveday_26,One,4445,54.459564,2023-03-31 05:28:22.22
liveday_26,Two,16290,49.025723,2023-03-31 08:59:48.877
liveday_26,Two,16885,48.615643,2023-03-31 09:03:46.647
liveday_26,One,21755,56.32195,2023-03-31 10:32:38.819
liveday_26,One,3646,10.011932,2023-03-31 05:11:56.653
liveday_26,Four,2213,52.910908,2023-03-31 04:43:29.928
main_825,Three,3457,42.29636,2023-02-14 11:23:51.133
main_825,Three,3504,55.242367,2023-02-14 11:32:32.207
main_825,Three,2967,17.001427,2023-02-14 11:11:06.665
main_825,Three,290,51.594486,2023-02-15 06:24:08.864
main_825,Three,226,56.63554,2023-02-15 05:58:04.483
main_825,Three,97,53.984776,2023-02-15 05:03:46.644
main_825,Three,129,53.541595,2023-02-15 05:17:29.955
main_825,Three,355,52.26754,2023-02-15 06:48:46.606
main_825,Four,193,58.31958,2023-02-15 05:43:59.939
main_825,Three,162,54.746536,2023-02-15 05:32:46.614
main_825,Three,257,54.71302,2023-02-15 06:09:55.59
main_825,Three,323,52.700233,2023-02-15 06:36:04.437
main_825,Three,32,46.56661,2023-02-15 04:43:38.853
liveday_26,Three,5516,54.529285,2023-03-29 08:40:45.585
liveday_26,Two,7294,53.76356,2023-03-29 09:12:44.446
liveday_26,Two,7853,54.52003,2023-03-29 09:23:09.927
liveday_26,Three,6133,53.315697,2023-03-29 08:52:10.039
liveday_26,Two,10471,52.630928,2023-03-29 10:08:11.184
liveday_26,Two,11388,53.177773,2023-03-29 10:24:45.578
main_916,Four,4323,52.25498,2023-04-13 09:00:24.462
main_916,Four,4327,56.521748,2023-04-13 09:00:28.855
is_86,Four,325,59.5628,2023-01-13 06:15:53.384
is_86,Four,198,59.589848,2023-01-13 05:32:01.119
is_86,Four,76,59.431454,2023-01-13 04:40:28.897
is_86,One,357,59.672947,2023-01-13 06:27:08.872
is_86,Three,166,59.588005,2023-01-13 05:12:21.193
is_86,Three,294,59.639156,2023-01-13 06:07:13.305
is_86,One,103,59.588036,2023-01-13 04:52:19.918
is_86,Three,421,59.774963,2023-01-13 06:50:42.218
is_86,Two,134,59.393898,2023-01-13 04:59:55.598
is_86,One,230,59.80694,2023-01-13 05:41:43.306
